"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.100...457",0.28,0.17,-0.04,0.28,0.61,0.28,"L2 proportion (nonlinear)"
"fitted.Predictor.101...458",0.26,0.14,-0.02,0.26,0.54,0.26,"L2 proportion (nonlinear)"
"fitted.Predictor.102...459",0.27,0.15,-0.03,0.27,0.57,0.27,"L2 proportion (nonlinear)"
"fitted.Predictor.103...460",0.15,0.08,0,0.15,0.3,0.15,"L2 proportion (nonlinear)"
"fitted.Predictor.104...461",0.12,0.08,-0.05,0.12,0.28,0.12,"L2 proportion (nonlinear)"
"fitted.Predictor.105...462",0.13,0.08,-0.03,0.13,0.29,0.13,"L2 proportion (nonlinear)"
"fitted.Predictor.106...463",0.13,0.08,-0.03,0.13,0.29,0.13,"L2 proportion (nonlinear)"
"fitted.Predictor.107...464",0.33,0.21,-0.09,0.33,0.75,0.33,"L2 proportion (nonlinear)"
"fitted.Predictor.108...465",0.09,0.1,-0.1,0.09,0.29,0.09,"L2 proportion (nonlinear)"
"fitted.Predictor.109...466",0.09,0.1,-0.1,0.09,0.29,0.09,"L2 proportion (nonlinear)"
"fitted.Predictor.110...467",0.11,0.09,-0.07,0.11,0.28,0.11,"L2 proportion (nonlinear)"
"fitted.Predictor.111...468",0.09,0.1,-0.1,0.09,0.29,0.09,"L2 proportion (nonlinear)"
"fitted.Predictor.112...469",0.11,0.09,-0.07,0.11,0.28,0.11,"L2 proportion (nonlinear)"
"fitted.Predictor.113...470",0.09,0.1,-0.1,0.09,0.29,0.09,"L2 proportion (nonlinear)"
"fitted.Predictor.114...471",0.14,0.08,-0.01,0.14,0.29,0.14,"L2 proportion (nonlinear)"
"fitted.Predictor.115...472",0.09,0.1,-0.1,0.09,0.29,0.09,"L2 proportion (nonlinear)"
"fitted.Predictor.116...473",0.11,0.09,-0.07,0.11,0.28,0.11,"L2 proportion (nonlinear)"
"fitted.Predictor.117...474",0.11,0.09,-0.07,0.11,0.28,0.11,"L2 proportion (nonlinear)"
"fitted.Predictor.118...475",0.09,0.1,-0.1,0.09,0.29,0.09,"L2 proportion (nonlinear)"
"fitted.Predictor.119...476",0.11,0.09,-0.07,0.11,0.28,0.11,"L2 proportion (nonlinear)"
"fitted.Predictor.001...477",0.12,0.09,-0.05,0.12,0.29,0.12,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.002...478",0.38,0.25,-0.11,0.38,0.86,0.38,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.003...479",0.3,0.17,-0.03,0.3,0.62,0.3,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.004...480",0.13,0.08,-0.03,0.13,0.29,0.13,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.005...481",0.29,0.17,-0.05,0.29,0.63,0.29,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.006...482",0.23,0.12,-0.01,0.23,0.47,0.23,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.007...483",0.26,0.15,-0.02,0.26,0.55,0.26,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.008...484",0.14,0.1,-0.06,0.14,0.35,0.14,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.009...485",0.15,0.15,-0.15,0.15,0.45,0.15,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.010...486",0.22,0.13,-0.03,0.22,0.47,0.22,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.011...487",0.08,0.12,-0.14,0.08,0.31,0.08,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.012...488",0.12,0.1,-0.07,0.12,0.32,0.12,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.013...489",0.17,0.09,-0.01,0.17,0.36,0.17,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.014...490",0.11,0.14,-0.17,0.11,0.39,0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.015...491",0.15,0.08,0,0.15,0.3,0.15,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.016...492",0.15,0.15,-0.15,0.15,0.45,0.15,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.017...493",0.19,0.11,-0.03,0.19,0.4,0.19,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.018...494",0.12,0.1,-0.07,0.12,0.32,0.12,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.019...495",0.18,0.09,-0.01,0.18,0.36,0.18,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.020...496",0.13,0.13,-0.13,0.13,0.39,0.13,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.021...497",0.1,0.1,-0.09,0.1,0.3,0.1,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.022...498",0.12,0.1,-0.07,0.12,0.32,0.12,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.023...499",0.13,0.1,-0.07,0.13,0.33,0.13,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.024...500",0.22,0.13,-0.03,0.22,0.46,0.22,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.025...501",0.13,0.1,-0.07,0.13,0.33,0.13,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.026...502",0.14,0.08,-0.01,0.14,0.29,0.14,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.027...503",0.11,0.09,-0.07,0.11,0.29,0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.028...504",0.13,0.11,-0.08,0.13,0.35,0.13,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.029...505",0.12,0.1,-0.07,0.12,0.32,0.12,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.030...506",0.23,0.17,-0.1,0.23,0.56,0.23,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.031...507",0.11,0.11,-0.1,0.11,0.32,0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.032...508",0.08,0.11,-0.13,0.08,0.29,0.08,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.033...509",0.21,0.12,-0.01,0.21,0.44,0.21,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.034...510",0.1,0.1,-0.09,0.1,0.3,0.1,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.035...511",0.12,0.12,-0.11,0.12,0.35,0.12,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.036...512",0.13,0.1,-0.07,0.13,0.33,0.13,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.037...513",0.16,0.11,-0.06,0.16,0.38,0.16,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.038...514",0.15,0.1,-0.05,0.15,0.36,0.15,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.039...515",0.1,0.09,-0.08,0.1,0.28,0.1,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.040...516",0.11,0.09,-0.06,0.11,0.28,0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.041...517",0.18,0.14,-0.1,0.18,0.46,0.18,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.042...518",0.13,0.08,-0.03,0.13,0.29,0.13,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.043...519",0.18,0.09,-0.01,0.18,0.36,0.18,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.044...520",0.12,0.1,-0.07,0.12,0.32,0.12,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.045...521",0.13,0.12,-0.12,0.13,0.37,0.13,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.046...522",0.07,0.12,-0.16,0.07,0.3,0.07,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.047...523",0.06,0.14,-0.21,0.06,0.33,0.06,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.048...524",0.1,0.1,-0.09,0.1,0.3,0.1,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.049...525",0.17,0.16,-0.15,0.17,0.49,0.17,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.050...526",0.04,0.16,-0.27,0.04,0.35,0.04,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.051...527",0.06,0.16,-0.26,0.06,0.38,0.06,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.052...528",0.1,0.16,-0.2,0.1,0.41,0.1,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.053...529",0.05,0.17,-0.28,0.05,0.37,0.05,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.054...530",0.12,0.09,-0.06,0.12,0.3,0.12,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.055...531",0.09,0.11,-0.13,0.09,0.31,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.056...532",0.26,0.18,-0.08,0.26,0.61,0.26,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.057...533",0.2,0.09,0.02,0.2,0.38,0.2,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.058...534",0.33,0.2,-0.07,0.33,0.73,0.33,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.059...535",0.18,0.22,-0.25,0.18,0.6,0.18,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.060...536",0.19,0.23,-0.27,0.19,0.65,0.19,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.061...537",0.33,0.2,-0.07,0.33,0.72,0.33,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.062...538",0.07,0.15,-0.21,0.07,0.36,0.07,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.063...539",0.07,0.12,-0.16,0.07,0.31,0.07,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.064...540",0.1,0.1,-0.1,0.1,0.29,0.1,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.065...541",0.12,0.11,-0.1,0.12,0.33,0.12,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.066...542",0.08,0.16,-0.23,0.08,0.39,0.08,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.067...543",0.06,0.15,-0.23,0.06,0.35,0.06,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.068...544",0.1,0.09,-0.08,0.1,0.28,0.1,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.069...545",0.1,0.16,-0.2,0.1,0.41,0.1,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.070...546",0.16,0.15,-0.13,0.16,0.45,0.16,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.071...547",0.23,0.16,-0.09,0.23,0.54,0.23,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.072...548",0.4,0.27,-0.14,0.4,0.94,0.4,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.073...549",0.35,0.24,-0.11,0.35,0.82,0.35,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.074...550",0.12,0.11,-0.09,0.12,0.33,0.12,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.075...551",0.35,0.24,-0.13,0.35,0.83,0.35,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.076...552",0.17,0.11,-0.04,0.17,0.39,0.17,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.077...553",0.09,0.14,-0.19,0.09,0.37,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.078...554",0.11,0.12,-0.11,0.11,0.34,0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.079...555",0.09,0.11,-0.12,0.09,0.3,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.080...556",0.09,0.1,-0.12,0.09,0.29,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.081...557",0.07,0.12,-0.16,0.07,0.3,0.07,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.082...558",0.21,0.11,0,0.21,0.42,0.21,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.083...559",0.1,0.1,-0.09,0.1,0.3,0.1,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.084...560",0.13,0.1,-0.07,0.13,0.33,0.13,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.085...561",0.11,0.09,-0.06,0.11,0.28,0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.086...562",0.08,0.11,-0.14,0.08,0.3,0.08,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.087...563",0.12,0.09,-0.07,0.12,0.3,0.12,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.088...564",0.11,0.09,-0.07,0.11,0.28,0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.089...565",0.33,0.19,-0.05,0.33,0.71,0.33,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.090...566",0.17,0.12,-0.07,0.17,0.42,0.17,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.091...567",0.12,0.09,-0.07,0.12,0.3,0.12,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.092...568",0.22,0.13,-0.03,0.22,0.47,0.22,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.093...569",0.25,0.16,-0.07,0.25,0.57,0.25,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.094...570",0.09,0.1,-0.1,0.09,0.28,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.095...571",0.27,0.22,-0.16,0.27,0.71,0.27,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.096...572",0.13,0.08,-0.03,0.13,0.29,0.13,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.097...573",0.08,0.12,-0.14,0.08,0.31,0.08,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.098...574",0.2,0.14,-0.07,0.2,0.48,0.2,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.099...575",0.1,0.1,-0.1,0.1,0.3,0.1,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.100...576",0.25,0.18,-0.1,0.25,0.61,0.25,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.101...577",0.23,0.16,-0.09,0.23,0.54,0.23,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.102...578",0.25,0.16,-0.07,0.25,0.57,0.25,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.103...579",0.11,0.12,-0.11,0.11,0.34,0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.104...580",0.09,0.11,-0.12,0.09,0.3,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.105...581",0.09,0.11,-0.13,0.09,0.31,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.106...582",0.11,0.09,-0.08,0.11,0.29,0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.107...583",0.31,0.22,-0.13,0.31,0.74,0.31,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.108...584",0.09,0.1,-0.1,0.09,0.29,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.109...585",0.12,0.12,-0.11,0.12,0.35,0.12,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.110...586",0.11,0.09,-0.07,0.11,0.28,0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.111...587",0.09,0.1,-0.1,0.09,0.29,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.112...588",0.12,0.09,-0.07,0.12,0.3,0.12,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.113...589",0.07,0.11,-0.14,0.07,0.29,0.07,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.114...590",0.16,0.09,-0.01,0.16,0.33,0.16,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.115...591",0.07,0.12,-0.16,0.07,0.3,0.07,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.116...592",0.11,0.09,-0.07,0.11,0.29,0.11,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.117...593",0.13,0.1,-0.07,0.13,0.33,0.13,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.118...594",0.09,0.1,-0.1,0.09,0.29,0.09,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.119...595",0.07,0.13,-0.18,0.07,0.32,0.07,"L1 speakers (nonlinear)+L2 proportion (nonlinear)"
"fitted.Predictor.001...596",0.12,0.09,-0.05,0.12,0.29,0.12,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.002...597",0.4,0.25,-0.1,0.4,0.89,0.4,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.003...598",0.3,0.17,-0.02,0.3,0.63,0.3,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.004...599",0.13,0.08,-0.03,0.13,0.29,0.13,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.005...600",0.29,0.18,-0.06,0.29,0.64,0.29,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.006...601",0.24,0.12,0,0.24,0.48,0.24,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.007...602",0.26,0.14,-0.02,0.26,0.54,0.26,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.008...603",0.14,0.1,-0.06,0.14,0.34,0.14,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.009...604",0.14,0.15,-0.16,0.14,0.43,0.14,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.010...605",0.23,0.12,-0.01,0.23,0.47,0.23,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.011...606",0.09,0.11,-0.12,0.09,0.31,0.09,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.012...607",0.11,0.1,-0.08,0.11,0.31,0.11,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.013...608",0.19,0.09,0,0.19,0.37,0.19,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.014...609",0.12,0.14,-0.16,0.12,0.39,0.12,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.015...610",0.16,0.08,0.01,0.16,0.31,0.16,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.016...611",0.13,0.15,-0.16,0.13,0.43,0.13,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.017...612",0.18,0.11,-0.03,0.18,0.4,0.18,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.018...613",0.12,0.1,-0.07,0.12,0.31,0.12,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.019...614",0.18,0.09,-0.01,0.18,0.36,0.18,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.020...615",0.13,0.13,-0.14,0.13,0.39,0.13,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.021...616",0.11,0.1,-0.09,0.11,0.3,0.11,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.022...617",0.12,0.1,-0.07,0.12,0.31,0.12,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.023...618",0.12,0.1,-0.08,0.12,0.32,0.12,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.024...619",0.21,0.12,-0.03,0.21,0.44,0.21,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.025...620",0.12,0.1,-0.07,0.12,0.32,0.12,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.026...621",0.14,0.08,-0.01,0.14,0.29,0.14,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.027...622",0.11,0.09,-0.06,0.11,0.29,0.11,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.028...623",0.12,0.11,-0.1,0.12,0.34,0.12,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.029...624",0.11,0.1,-0.09,0.11,0.3,0.11,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.030...625",0.22,0.17,-0.11,0.22,0.55,0.22,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.031...626",0.1,0.1,-0.1,0.1,0.31,0.1,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.032...627",0.08,0.1,-0.12,0.08,0.28,0.08,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.033...628",0.21,0.12,-0.02,0.21,0.44,0.21,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.034...629",0.1,0.1,-0.1,0.1,0.29,0.1,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.035...630",0.12,0.11,-0.11,0.12,0.34,0.12,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.036...631",0.12,0.11,-0.09,0.12,0.33,0.12,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.037...632",0.15,0.11,-0.06,0.15,0.37,0.15,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.038...633",0.15,0.11,-0.06,0.15,0.36,0.15,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.039...634",0.1,0.09,-0.08,0.1,0.28,0.1,"L1 speakers (linear)+L2 proportion (linear)"
"fitted.Predictor.040...635",0.11,0.09,-0.07,0.11,0.28,0.11,"L1 speakers (linear)+L2 proportion (linear)"
